id;ActorName;movies_95_04;main_genre;genres
n15823;Björklund, Irina;23;Drama;Action:1,Comedy:2,Crime:1,Documentary:1,Drama:6,NULL:6,Romance:3,Short:2,War:1
n10512;Ramos, Abraham;17;Romance;Action:1,Drama:1,Musical:2,NULL:5,Romance:7,Short:1
n6426;Hill, Emily (I);13;Adult;Adult:10,Drama:1,Mystery:1,Short:1
n4112;Chow, Matt;21;Comedy;Comedy:8,Crime:1,Horror:2,NULL:4,Romance:6
n8201;Schemmel, Sean;24;Adventure;Action:2,Adventure:6,Animation:3,Comedy:1,Fantasy:2,Horror:1,Mystery:1,NULL:2,Romance:1,Sci-Fi:2,Thriller:3
n4654;Schwarz, Simon;29;Crime;Comedy:3,Crime:6,Drama:5,NULL:6,Romance:4,Thriller:4,War:1
n10333;Bruschi, Andrea;19;Drama;Adventure:1,Comedy:3,Drama:4,Family:1,Fantasy:1,Horror:1,NULL:4,Short:2,Thriller:2
n11237;Stoller, Fred;12;Family;Comedy:1,Drama:1,Family:4,Music:1,NULL:2,Romance:2,Short:1
n13442;McCafferty, Frankie;14;Drama;Comedy:1,Drama:7,Horror:1,Romance:1,Short:2,Thriller:2
n9567;Abascal, Silvia (II);13;Family;Comedy:1,Drama:3,Family:3,NULL:4,Short:1,Thriller:1
n4966;Keena, Monica;14;Comedy;Comedy:4,Drama:4,Fantasy:1,Horror:1,Romance:2,Thriller:2
n14319;Ripley, Fay;16;Drama;Comedy:1,Documentary:4,Drama:5,Fantasy:1,NULL:1,Short:2,Thriller:2
n8936;Coyote, Peter;73;Drama;Action:1,Comedy:2,Crime:2,Documentary:25,Drama:14,Fantasy:1,Music:1,NULL:9,Romance:4,Sci-Fi:2,Short:2,Thriller:7,War:1,Western:2
n9860;Blackman, Steve (I);19;Action;Action:7,Adult:1,NULL:9,Thriller:2
n558;Stiller, Ben;66;Comedy;Animation:1,Comedy:16,Crime:2,Documentary:15,Drama:4,Family:4,Music:5,Mystery:2,NULL:2,Romance:5,Sci-Fi:1,Short:7,Thriller:1,War:1
n12762;Wiesnekker, Roeland;11;Drama;Comedy:3,Crime:1,Drama:4,NULL:2,Thriller:1
n7142;Drake, Tony;12;Action;Action:12
n14730;Carolina (I);11;Adult;Adult:8,Crime:1,Documentary:1,NULL:1
n16378;Hanin, Roger;12;Drama;Documentary:1,Drama:2,NULL:8,Thriller:1
n4620;Neuhauser, Adele;22;Crime;Comedy:2,Crime:6,Drama:3,NULL:6,Romance:1,Thriller:3,War:1
n17103;Rivero, Lovely;10;Drama;Action:2,Drama:7,Romance:1
n2540;Tobias, Oliver;20;Romance;Action:1,Adventure:2,Comedy:1,Crime:1,Documentary:2,Drama:1,Music:1,NULL:2,Romance:5,Thriller:3,War:1
n15489;Cheung, Alfred;12;Comedy;Comedy:4,Crime:2,Drama:1,NULL:2,Romance:1,Thriller:2
n12451;Timber;15;Adult;Action:1,Adult:8,NULL:6
n10743;De Razza, Armando;14;Comedy;Action:1,Comedy:5,Drama:1,Fantasy:1,NULL:3,Thriller:3
n14753;Frot, Dominique;18;Comedy;Comedy:4,Drama:4,Horror:1,NULL:3,Romance:2,Sci-Fi:1,Short:2,Thriller:1
n13736;Jayasudha;11;Drama;Comedy:1,Drama:5,Horror:1,NULL:1,Romance:3
n7138;Punk, C.M.;13;Action;Action:12,NULL:1
n6887;Poulin, Julien;21;Drama;Comedy:5,Drama:7,Horror:1,NULL:4,Romance:2,Short:1,Thriller:1
n14351;Foster, Nadia;13;Adult;Adult:8,NULL:5
n7132;Pearce, Adam (II);15;Action;Action:14,Family:1
n17159;Parti, Nóra;11;Comedy;Adventure:1,Animation:1,Comedy:4,Family:1,Fantasy:1,Romance:1,Short:2
n2521;Hanemann, Michael;31;Crime;Action:1,Comedy:7,Crime:8,Drama:7,Family:1,NULL:1,Romance:2,Thriller:2,War:2
n12895;Leplay, Francis;11;Comedy;Comedy:3,Crime:1,Drama:3,NULL:2,Short:1,Thriller:1
n16540;Rietman, Mark;11;Drama;Drama:4,NULL:4,Short:1,Thriller:2
n751;Newman, Laraine;31;Comedy;Adventure:1,Comedy:9,Documentary:2,Drama:3,Family:7,Fantasy:2,Music:1,NULL:4,Romance:1,Short:1
n9107;Wax, Ruby;22;Comedy;Animation:1,Comedy:5,Documentary:5,Drama:1,Music:3,NULL:7
n2743;Fedder, Jan;10;Romance;Animation:1,Comedy:1,Drama:2,NULL:4,Romance:2
n13088;D, Magnum;11;Adult;Adult:10,NULL:1
n11650;Vena, Fabián;12;Drama;Comedy:1,Drama:6,NULL:1,Romance:1,Thriller:3
n312;Arroyo, Dindo;12;Action;Action:7,Drama:4,Romance:1
n1191;Evans, Alice (I);13;Comedy;Comedy:4,Drama:3,Family:1,NULL:1,Romance:2,Short:2
n16092;Varghese, N.F.;16;Drama;Drama:6,Musical:1,NULL:5,Romance:1,Thriller:3
n280;Maura, Carmen;41;Comedy;Comedy:11,Crime:1,Documentary:4,Drama:10,Family:6,NULL:7,Romance:1,Western:1
n8847;Eastin, Steve;19;Thriller;Adventure:1,Comedy:1,Crime:2,Drama:5,Mystery:1,NULL:1,Short:2,Thriller:6
n7915;Okuma, Enuka;18;Drama;Action:1,Animation:1,Comedy:2,Drama:6,Music:1,Mystery:1,NULL:3,Romance:2,Sci-Fi:1
n1481;Lueck, Heinz Gerhard;12;Drama;Comedy:1,Crime:2,Drama:3,Family:1,Short:2,Thriller:1,War:2
n11126;Baraka, Amiri;10;Drama;Documentary:6,Drama:2,NULL:1,Romance:1
n13793;Moses, William R.;26;Drama;Drama:8,Mystery:3,NULL:4,Romance:1,Short:3,Thriller:7
n16076;Menon, Biju;21;Drama;Drama:10,Mystery:1,NULL:9,Thriller:1
n9690;"Poivre d&apos;Arvor, Patrick";10;Comedy;Comedy:1,Documentary:3,Drama:1,NULL:3,Romance:1,Short:1
n5029;Hostetter, John;11;Drama;Adventure:1,Drama:2,Fantasy:1,Horror:2,Mystery:1,Romance:1,Sci-Fi:1,Thriller:2
n17549;Villa, Federico;17;Action;Action:13,Comedy:2,Drama:1,Thriller:1
n4226;Lewis, Jazsmin;13;Comedy;Comedy:5,Drama:2,NULL:4,Romance:1,Thriller:1
n12962;Rei, Giovanna;10;Drama;Comedy:3,Drama:4,NULL:1,Thriller:2
n5461;Stipich, Sean;11;Action;Action:4,Documentary:1,NULL:4,Thriller:2
n4256;Barnes, Christopher Daniel;14;Comedy;Adventure:1,Comedy:4,Crime:1,Drama:1,Fantasy:2,NULL:2,Romance:2,Sci-Fi:1
n15373;Attell, Dave;14;Comedy;Action:1,Adventure:1,Comedy:7,Drama:1,NULL:3,Short:1
n6031;Striebeck, Catrin;16;Crime;Comedy:4,Crime:5,Drama:4,NULL:1,Romance:1,Short:1
n849;Denis, Neil;14;Sci-Fi;Adventure:1,Animation:1,Comedy:2,Drama:2,Family:2,Mystery:1,Romance:1,Sci-Fi:3,Thriller:1
n4384;Hall, J.D.;10;Comedy;Adventure:1,Comedy:3,Documentary:1,Drama:1,Fantasy:1,NULL:1,Sci-Fi:2
n7241;Maguire, Tobey;34;Drama;Action:2,Comedy:4,Crime:1,Documentary:10,Drama:5,Family:1,NULL:1,Romance:1,Short:7,Thriller:1,Western:1
n1983;Layla (III);17;Adult;Adult:14,NULL:3
n1730;Marie, Kitty;22;Adult;Adult:13,Drama:1,NULL:8
n14460;Jensen, David (II);11;Drama;Comedy:2,Crime:1,Drama:4,Thriller:3,Western:1
n267;Dupire, Serge;11;Drama;Comedy:1,Drama:3,NULL:5,Thriller:1,War:1
n13923;Brasseur, Alexandre;18;Crime;Comedy:1,Crime:4,Drama:1,NULL:9,Romance:2,Short:1
n9604;Casanovas, Álex;14;Drama;Comedy:2,Drama:7,NULL:3,Short:1,Thriller:1
n15245;Arnaiz, Sharmaine;15;Drama;Adventure:1,Crime:1,Drama:9,Horror:1,NULL:2,Romance:1
n3993;Calabro, Thomas;15;Family;Comedy:2,Documentary:4,Drama:1,Family:3,Horror:1,NULL:1,Short:1,Thriller:2
n2335;Long, Kevin (V);43;Adult;Adult:30,Comedy:2,Documentary:2,NULL:8,Short:1
n5639;Beauvais, Garcelle;10;Drama;Comedy:2,Documentary:2,Drama:4,Sci-Fi:1,Short:1
n5230;Mørk, Thomas;15;Family;Comedy:4,Documentary:1,Drama:2,Family:4,NULL:1,Short:2,Thriller:1
n7823;Warner, David (I);44;Sci-Fi;Action:2,Adventure:3,Comedy:4,Documentary:1,Drama:5,Family:2,Fantasy:4,Horror:1,Mystery:1,NULL:3,Romance:1,Sci-Fi:9,Thriller:5,War:2,Western:1
n5173;Galiena, Anna;31;Drama;Adventure:1,Comedy:5,Documentary:1,Drama:10,Family:1,NULL:6,Short:1,Thriller:5,War:1
n15321;Martínez, Mausi;12;Drama;Comedy:3,Drama:4,Family:1,NULL:2,Short:1,Thriller:1
n360;Davao, Charlie;11;Romance;Action:1,Drama:4,NULL:2,Romance:4
n8512;Popowich, Paul;10;Drama;Comedy:1,Crime:1,Drama:3,Horror:1,NULL:1,Sci-Fi:1,Short:1,Thriller:1
n9414;Maelen, Christian;10;Drama;Comedy:2,Documentary:1,Drama:2,NULL:2,Romance:1,Short:1,Thriller:1
n1955;Stevens, Holly;62;Adult;Adult:51,NULL:10,Sci-Fi:1
n16970;Hiraizumi, Sei;22;Drama;Comedy:3,Drama:12,Horror:1,Mystery:1,NULL:3,Romance:1,Sci-Fi:1
n5426;Keibler, Stacy;39;Action;Action:19,Animation:2,Comedy:1,Documentary:5,Drama:1,NULL:8,Romance:1,Thriller:2
n15802;Lugosi, Bela;10;;Documentary:6,Short:4
n4410;Alvarez, Anthony;12;Drama;Comedy:1,Crime:2,Drama:3,NULL:4,Romance:2
n11146;Sweet, Gary;15;Thriller;Comedy:1,Crime:1,Documentary:1,Drama:2,NULL:3,Romance:1,Short:1,Thriller:5
n16742;Korsakov, Pavel;10;Adult;Adult:10
n8943;Louis-Calixte, Pierre;11;Drama;Drama:3,NULL:5,Romance:1,Short:1,War:1
n3373;Dryer, Fred;13;Drama;Action:2,Comedy:2,Crime:1,Documentary:2,Drama:3,NULL:2,Thriller:1
n11453;Lewis, Phill;11;Comedy;Comedy:5,Documentary:1,Drama:2,Family:1,Romance:1,Sci-Fi:1
n16542;van den Dop, Tamar;12;Drama;Drama:3,NULL:5,Romance:1,Short:3
n5305;Højmark, Pernille;14;Drama;Comedy:1,Documentary:2,Drama:7,Family:2,NULL:2
n3147;Carradine, Keith;37;Drama;Adventure:2,Comedy:2,Documentary:5,Drama:12,Family:2,Music:2,Mystery:1,NULL:5,Romance:1,Sci-Fi:1,Short:1,Thriller:1,War:1,Western:1
n10288;Black, Denise;14;Drama;Documentary:4,Drama:4,Mystery:1,NULL:5
n4501;Slattery, John (I);18;Drama;Drama:11,Mystery:1,NULL:1,Romance:1,Short:1,Thriller:3
n6320;Stagliano, John;30;Adult;Adult:23,Documentary:2,NULL:5
n5817;Horwitz, Dominique;39;Crime;Adult:1,Comedy:3,Crime:11,Drama:9,Family:2,Fantasy:1,NULL:1,Romance:4,Thriller:6,War:1
n14104;Mancuso, Nick;31;Thriller;Action:3,Adventure:3,Drama:6,Family:1,NULL:3,Romance:3,Thriller:11,Western:1
n7012;Walker, Eamonn;12;Drama;Adventure:1,Drama:5,Fantasy:1,NULL:1,Short:1,Thriller:3
n16042;Markovic, Rade (I);10;Comedy;Comedy:4,Documentary:3,Drama:1,NULL:1,War:1
n12814;Olayo, Gracia;12;Comedy;Comedy:4,Drama:1,NULL:2,Romance:1,Short:3,Western:1
n10484;Negrete, Gustavo;14;Romance;Drama:1,NULL:3,Romance:10
n6593;Sodann, Peter;42;Crime;Crime:27,Documentary:2,Drama:6,Family:1,NULL:2,Romance:3,Thriller:1
n10985;Calvo, Rocío;12;Comedy;Comedy:3,Drama:1,Family:1,NULL:2,Romance:2,Short:1,Thriller:1,War:1
n14407;Dillon, Paul (I);10;Thriller;Adventure:1,Comedy:1,Drama:2,Mystery:2,Romance:1,Short:1,Thriller:2
n7166;Rochon, Debbie;96;Horror;Action:2,Adventure:2,Comedy:9,Documentary:6,Drama:6,Family:1,Fantasy:2,Horror:33,NULL:17,Romance:1,Sci-Fi:6,Short:4,Thriller:6,Western:1
n3056;Heinze, Thomas;38;Drama;Action:2,Comedy:6,Crime:3,Drama:11,Mystery:1,NULL:7,Romance:1,Short:3,Thriller:4
n10061;John, Mike;22;Adult;Adult:17,NULL:5
n10861;Breslin, Spencer;15;Drama;Adventure:1,Comedy:2,Drama:3,Family:3,NULL:3,Romance:1,Short:2
n3539;Payne, Allen (I);11;Drama;Documentary:2,Drama:4,NULL:1,Romance:3,Thriller:1
n3865;Knight, Gladys;21;Music;Crime:1,Documentary:5,Family:1,Music:9,NULL:4,Romance:1
n17881;Long, Amanda;10;;NULL:9,Short:1
n4711;Peretti, Diego;17;Drama;Adventure:1,Comedy:2,Drama:5,NULL:3,Romance:3,Short:1,Thriller:2
n5010;Outerbridge, Peter;34;Drama;Comedy:1,Crime:2,Documentary:1,Drama:13,Horror:1,NULL:5,Romance:1,Sci-Fi:4,Short:1,Thriller:5
n16338;Richard, Wendy;12;Drama;Comedy:1,Documentary:7,Drama:1,NULL:1,Short:2
n8355;Scott, Carey;13;Drama;Action:1,Comedy:1,Drama:4,Mystery:1,NULL:4,Thriller:2
n2646;Loder, Kurt;34;Music;Comedy:2,Crime:1,Documentary:6,Drama:4,Horror:1,Music:12,NULL:6,Short:2
n12399;Duvauchelle, Nicolas;10;Drama;Comedy:1,Drama:5,NULL:2,Short:1,Thriller:1
n10483;Rocha, Enrique;10;Romance;Drama:2,Family:1,NULL:4,Romance:3
n2656;Barker, Travis;17;Music;Documentary:1,Music:10,NULL:6
n9105;Hiller, Arthur;16;Family;Comedy:1,Documentary:7,Drama:2,Family:3,NULL:2,Short:1
n13190;Kulkarni, Nina;12;Romance;Crime:1,Drama:1,Musical:1,NULL:2,Romance:7
n16327;Cuthbert, Elisha;14;Drama;Comedy:2,Documentary:4,Drama:3,Family:2,Fantasy:1,Sci-Fi:1,Thriller:1
n2510;Thurnau, Julia;21;Comedy;Adventure:1,Comedy:6,Crime:3,Drama:2,Family:1,NULL:2,Romance:3,Short:1,Thriller:2
n12948;Lagercrantz, Marika;15;Drama;Comedy:1,Crime:1,Documentary:1,Drama:5,NULL:1,Romance:1,Thriller:4,War:1
n3599;von Bargen, Daniel;29;Drama;Comedy:3,Crime:1,Documentary:3,Drama:6,Family:2,Fantasy:1,Music:1,NULL:3,Romance:3,Sci-Fi:2,Thriller:4
n13645;Reini, Antti;29;Drama;Comedy:3,Drama:14,Horror:1,Mystery:1,NULL:4,Romance:1,Sci-Fi:1,Short:1,Thriller:3
n7654;De Guzman, Wowie;18;Romance;Action:1,Comedy:2,Drama:4,Family:1,Horror:2,NULL:1,Romance:6,Thriller:1
n5925;Mikulla, Tom;12;Comedy;Comedy:5,Crime:4,Drama:1,NULL:1,Romance:1
n15089;Gómez, Javier (III);12;Romance;Comedy:2,Drama:1,Musical:1,NULL:6,Romance:2
n3250;Reed, Pamela;15;Comedy;Comedy:3,Crime:1,Documentary:1,Drama:2,Music:1,Mystery:1,NULL:2,Short:2,Thriller:2
n3379;Thomas, Richard (I);23;Drama;Action:1,Comedy:1,Documentary:1,Drama:5,Family:3,Fantasy:1,NULL:10,Romance:1
n3570;McDonald, Christopher (I);43;Drama;Action:2,Comedy:6,Crime:1,Documentary:1,Drama:9,Family:3,Fantasy:1,NULL:6,Romance:5,Sci-Fi:3,Short:2,Thriller:4
n5070;Utjesanovic, Djuro;11;War;Comedy:2,Crime:1,Drama:1,NULL:3,Romance:1,Thriller:1,War:2
n13779;Kerkeling, Hape;12;Comedy;Animation:1,Comedy:6,Documentary:2,Family:1,NULL:2
n4715;Masajnik, David;16;Drama;Comedy:1,Drama:6,Horror:1,Romance:4,Short:1,Thriller:3
n9424;DeMunn, Jeffrey;25;Drama;Documentary:3,Drama:10,Fantasy:3,Mystery:2,Romance:1,Sci-Fi:1,Short:3,Thriller:1,War:1
n460;Brantley, Betsy;11;Thriller;Comedy:1,Drama:3,Family:2,NULL:1,Short:1,Thriller:3
n11166;Antoni, Carmen-Maja;33;Crime;Comedy:4,Crime:12,Documentary:1,Drama:4,NULL:2,Short:2,Thriller:7,War:1
n11334;Dinsmore, Nick;11;Action;Action:9,NULL:1,Thriller:1
n12056;Valdés, Beatriz;12;Drama;Comedy:1,Drama:5,NULL:6
n10518;Rojas, Rafael (I);17;Romance;Action:1,Drama:4,Family:1,Musical:1,NULL:2,Romance:6,Short:2
n1169;Fox, Kerry (I);16;Drama;Action:1,Adventure:1,Crime:1,Documentary:1,Drama:7,NULL:1,Romance:1,Short:1,Thriller:1,War:1
n2062;Kilner, Kevin;14;Comedy;Comedy:4,Drama:3,Family:1,NULL:3,Romance:2,Sci-Fi:1
n2696;Stefani, Gwen;26;Music;Comedy:1,Documentary:6,Family:1,Music:14,Musical:1,NULL:3
n12043;Grisaffi III, Brazil Joseph;11;Action;Action:2,Adventure:1,Drama:1,Horror:1,Music:1,NULL:3,Short:1,Thriller:1
n2488;Schönborn, Michael;29;Drama;Comedy:2,Crime:6,Drama:9,NULL:10,Thriller:2
n13616;Ashton, Halli;17;Adult;Adult:13,Documentary:1,NULL:2,Short:1
n8164;Kennedy, Ellen;29;Family;Action:1,Animation:4,Comedy:3,Drama:1,Family:5,Fantasy:2,Mystery:1,NULL:2,Romance:2,Sci-Fi:5,Short:1,Thriller:2
n12016;Rage, Julie;53;Adult;Adult:40,Comedy:1,Crime:1,NULL:9,Sci-Fi:1,Short:1
n15675;McDonald, Trevor (I);10;Family;Documentary:3,Family:2,NULL:5
n2037;Crider, Missy;17;Drama;Action:1,Comedy:1,Drama:6,Horror:1,NULL:1,Romance:1,Sci-Fi:1,Thriller:5
n1552;Lee, Avena;50;Adult;Adult:29,Drama:1,Fantasy:1,NULL:19
n4736;Moreira, Edgardo;13;Drama;Comedy:1,Drama:3,Musical:1,Mystery:1,NULL:2,Romance:2,Sci-Fi:1,Thriller:2
n3643;Trigger, Sarah (I);10;Drama;Comedy:1,Crime:1,Drama:4,Fantasy:1,NULL:1,Romance:1,Thriller:1
n2525;Mackensy, Lutz;38;Crime;Animation:1,Comedy:2,Crime:22,Drama:4,Family:1,NULL:5,Romance:1,Thriller:2
n11012;Arnett, Will;12;Drama;Adult:1,Comedy:5,Drama:5,Romance:1
n14064;Jerry (VI);15;Adult;Adult:1,NULL:14
n4064;Gray, Rothaford;10;Thriller;Action:1,Crime:1,Drama:2,Musical:1,NULL:3,Thriller:2
n1035;Hirdwall, Ingvar;31;Crime;Action:1,Crime:9,Documentary:1,Drama:8,Mystery:1,NULL:5,Thriller:6
n11610;Teale, Owen;11;Drama;Comedy:1,Drama:2,Horror:1,Music:1,NULL:3,Sci-Fi:1,Thriller:1,War:1
n90;"D&apos;Aire, Kiki";54;Adult;Adult:39,Comedy:3,Fantasy:1,Horror:1,NULL:10
n6085;Parkes, Shaun;11;Drama;Comedy:3,Drama:5,Horror:1,NULL:2
n1152;Shale, Kerry;21;Animation;Action:3,Adventure:2,Animation:3,Comedy:2,Drama:3,Family:2,Romance:2,Sci-Fi:1,Thriller:1,War:2
n1080;Tognazzi, Ricky;13;Drama;Comedy:3,Drama:5,NULL:4,Thriller:1
n5745;Spano, Joe (I);19;Drama;Drama:7,Mystery:1,NULL:1,Sci-Fi:1,Short:1,Thriller:7,War:1
n8856;Deguy, Marie-Armelle;16;Comedy;Comedy:3,Drama:2,NULL:6,Romance:1,Short:1,Thriller:2,War:1
n7713;Bellar, Clara;13;Drama;Comedy:1,Drama:3,Horror:1,NULL:4,Romance:3,Short:1
n6482;Hawn, Goldie;24;Family;Adult:1,Comedy:3,Documentary:11,Drama:1,Family:4,Music:1,NULL:2,Romance:1
n15255;Punzalan, Princess;10;Family;Action:1,Comedy:1,Drama:1,Family:2,Horror:1,NULL:3,War:1
n5133;Beneyton, Yves;14;Drama;Comedy:1,Drama:3,NULL:6,Thriller:3,War:1
n5986;Hoesl, Tobias;18;Drama;Comedy:2,Crime:1,Drama:5,Family:1,NULL:7,Romance:1,Western:1
n16844;McGaughey, Nicholas;11;Drama;Action:1,Drama:6,Mystery:1,NULL:1,Romance:2
n822;Thorburn, Jim;11;Thriller;Action:1,Crime:1,Drama:3,Music:1,Sci-Fi:2,Thriller:3
n15281;Briguglia, Paolo;11;Drama;Comedy:2,Documentary:1,Drama:5,NULL:1,Romance:1,War:1
n4321;Wheaton, Wil;27;Drama;Comedy:3,Documentary:3,Drama:6,Fantasy:2,NULL:2,Romance:2,Sci-Fi:2,Short:5,Thriller:2
n11349;Gunn, Sean (I);11;Romance;Comedy:3,Drama:1,NULL:1,Romance:3,Short:2,Thriller:1
n3577;Woller, Kirk B.R.;24;Thriller;Action:2,Comedy:2,Crime:1,Drama:4,Mystery:3,NULL:5,Short:1,Thriller:6
n7641;Veloso, Via;33;Drama;Action:8,Comedy:6,Drama:11,Horror:1,NULL:3,Romance:3,Thriller:1
n15067;Michaels, Al (I);13;Comedy;Comedy:2,Documentary:4,Family:1,NULL:3,Romance:1,Short:2
n11105;Carter, Nell (I);16;Family;Comedy:3,Documentary:4,Drama:2,Family:3,Music:2,NULL:1,Romance:1
n8896;Gos, Jean-Pierre;18;Drama;Comedy:1,Crime:1,Drama:5,NULL:6,Romance:1,Short:2,Thriller:1,War:1
n15840;Mykytiuk, Lubomir;11;Drama;Action:1,Drama:6,Fantasy:1,NULL:1,Thriller:2
n13421;Weigend, Julian;22;Crime;Action:1,Comedy:1,Crime:11,Drama:1,Fantasy:1,Mystery:1,Romance:2,Short:1,Thriller:3
n2671;Rock, The;89;Action;Action:33,Adult:3,Adventure:1,Animation:1,Comedy:2,Crime:1,Documentary:9,Family:5,Horror:1,Music:2,NULL:25,Short:3,Thriller:3
n10391;Chi, Chao Li;11;Family;Adventure:1,Animation:1,Comedy:1,Documentary:1,Drama:1,Family:1,Fantasy:1,Mystery:1,NULL:1,Romance:1,Short:1
n12567;Hauff, Alexander;11;Drama;Comedy:1,Drama:4,NULL:2,Romance:2,Thriller:2
n7898;Harrington, Adam (I);19;Thriller;Comedy:3,Drama:3,Family:1,Mystery:1,NULL:1,Romance:2,Sci-Fi:2,Short:2,Thriller:4
n16405;Moscovis, Eduardo;11;Drama;Comedy:1,Drama:3,NULL:5,Romance:2
n14129;Kosaka, Peter;12;Drama;Action:1,Comedy:2,Crime:1,Documentary:1,Drama:3,Romance:1,Thriller:3
n9870;Lamont, Peter;18;;Documentary:4,Short:14
n513;Child, Jeremy (I);11;Drama;Comedy:2,Drama:3,NULL:1,Romance:2,Thriller:1,War:2
n2236;de Goros, Jean-Claude;15;Drama;Comedy:1,Drama:5,Horror:1,NULL:5,Romance:3
n13062;Rotten, Rachel;18;Adult;Adult:15,Horror:1,NULL:2
n3484;Cohen, Scott (I);15;Drama;Comedy:2,Documentary:1,Drama:6,NULL:1,Romance:3,Thriller:2
n193;Rivers, Jeanie;88;Adult;Adult:30,NULL:58
n9807;De Bouw, Koen;18;Drama;Action:1,Comedy:2,Crime:1,Drama:3,Mystery:1,NULL:3,Romance:3,Short:1,Thriller:3
n9351;Witherspoon, Reese;21;Thriller;Adult:1,Animation:1,Comedy:3,Documentary:1,Drama:2,Family:4,Horror:1,Music:1,NULL:1,Romance:1,Short:1,Thriller:4
n15954;Bertheau, Anna;12;Drama;Comedy:2,Drama:4,Family:2,Romance:3,Thriller:1
n10729;Edgerton, Joel;22;Drama;Action:2,Comedy:3,Documentary:1,Drama:9,Music:1,NULL:3,Short:2,Thriller:1
n3289;Clooney, George;44;Thriller;Adventure:1,Comedy:3,Crime:3,Documentary:15,Drama:3,Music:3,NULL:3,Sci-Fi:3,Short:5,Thriller:5
n15103;Street-Porter, Janet;15;Music;Documentary:6,Family:1,Music:2,NULL:5,Thriller:1
n17294;Bostrup, Charlotte Sachs;14;Crime;Comedy:1,Crime:6,Documentary:1,Family:1,NULL:1,Romance:1,Short:3
n4921;Burkholder, Scott;19;Drama;Comedy:3,Crime:1,Drama:6,Horror:1,Music:1,Mystery:1,Romance:2,Thriller:4
n255;Pellegeay, Frédéric;23;Drama;Comedy:2,Crime:1,Drama:5,Fantasy:1,NULL:10,Short:2,Thriller:2
n4591;Rilling, Heinz;11;Crime;Comedy:1,Crime:5,Drama:2,NULL:1,Romance:1,War:1
n11889;Straché, Manon;12;Comedy;Comedy:3,Crime:2,Drama:1,Family:1,NULL:5
n15303;Kamarás, Iván;14;Drama;Action:1,Adventure:1,Comedy:2,Drama:2,Family:1,Musical:1,NULL:2,Short:3,Thriller:1
n9715;Cunningham, Colin (I);20;Drama;Adult:1,Comedy:4,Crime:1,Drama:5,Fantasy:1,NULL:1,Romance:3,Sci-Fi:1,Thriller:3
n17241;Hogenboom, Leo;10;Drama;Comedy:2,Drama:5,Family:1,NULL:1,Romance:1
n296;Winter, Ophélie;13;Comedy;Comedy:5,Documentary:3,Drama:3,Romance:1,Sci-Fi:1
n14519;von Friedl, Fritz (I);10;Crime;Comedy:1,Crime:4,Drama:1,NULL:4
n10958;Kaczorowski, Nina;11;Comedy;Adventure:1,Comedy:3,Documentary:1,Drama:1,Music:1,Sci-Fi:1,Short:2,Thriller:1
n17664;Ducey, Caroline;16;Drama;Drama:4,NULL:7,Short:4,War:1
n2103;Thomason, Marsha;14;Drama;Comedy:1,Crime:1,Documentary:1,Drama:6,Fantasy:1,Mystery:1,Short:1,Thriller:2
n15219;Boutefeu, Nathalie;22;Drama;Comedy:2,Drama:5,Family:1,Fantasy:1,NULL:5,Romance:4,Short:4
n8362;Manzel, Dagmar;20;Drama;Comedy:4,Crime:2,Drama:9,Family:1,NULL:2,Romance:1,War:1
n15936;Rast, Michael;11;Crime;Crime:5,Drama:2,NULL:1,Thriller:3
n9099;Lasseter, John;14;Family;Adventure:1,Animation:1,Documentary:5,Family:2,Music:1,Sci-Fi:1,Short:3
n15648;Storms, Kirsten;17;Family;Comedy:1,Drama:2,Family:3,Mystery:3,NULL:5,Sci-Fi:2,Short:1
n2533;Möller, Ivo;11;Drama;Comedy:1,Drama:5,Family:3,Romance:1,Thriller:1
n8309;Progosh, Tim;14;Drama;Adventure:1,Comedy:3,Crime:1,Drama:4,Horror:1,Mystery:1,NULL:1,Thriller:2
n14377;Letscher, Matt;21;Drama;Comedy:6,Drama:6,Music:1,NULL:2,Romance:2,Sci-Fi:1,Short:1,Thriller:1,War:1
n13564;Flack, Herbert;21;Drama;Comedy:2,Drama:9,NULL:5,Romance:2,Short:2,Thriller:1
n13193;Vachani, Ajit;17;Drama;Action:1,Comedy:2,Drama:4,Family:2,Fantasy:1,NULL:5,Romance:2
n8187;Cranz, Cynthia;10;Animation;Action:1,Animation:1,Comedy:1,Fantasy:1,Mystery:1,NULL:2,Romance:1,Sci-Fi:1,Thriller:1
n16469;Dollar, Aubrey;11;Drama;Comedy:1,Documentary:1,Drama:3,NULL:2,Romance:2,Thriller:2
n8138;Tachiki, Fumihiko;20;Animation;Adventure:1,Animation:7,Comedy:1,Family:1,Fantasy:4,NULL:1,Sci-Fi:4,Short:1
n13652;Kleevage, Kayla;12;Adult;Adult:10,Comedy:1,NULL:1
n16772;Ovidie;18;Adult;Adult:9,Comedy:1,Crime:1,Drama:1,NULL:4,Short:2
n6478;Brenneman, Amy;14;Drama;Comedy:1,Drama:5,Fantasy:1,Music:1,NULL:2,Romance:1,Short:2,Thriller:1
n16410;Ireland, Trae;10;Drama;Comedy:1,Crime:1,Drama:5,Mystery:1,NULL:1,Thriller:1
n3181;Lewis, Jerry (I);13;Music;Comedy:1,Documentary:8,Fantasy:1,Music:2,NULL:1
