,name,degree_weighted_g0,degree_g0,ActorName,movies_95_04,main_genre,Short,Action,Crime,Mystery,Documentary,Horror,Sci-Fi,Comedy,Animation,Family,Fantasy,Thriller,Western,Adult,Romance,Adventure,War,Drama,Musical,Music,max_triangles,betweenness,closeness,pagerank,eigenvector
6349,n11686,157.0,63,"Sims, Jeremy",15,Drama,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0.1111111111111111,6327.0057644237795,0.06847686640066852,7.494075184276906e-05,5.988363262815222e-16
6350,n14008,4.0,2,"Mons, Chloé",12,Drama,2,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,3,0,0,0.2222222222222222,20.54156040929813,0.0952588865178167,1.151403586488305e-05,1.5656724830094337e-10
6351,n6111,91.0,29,"Bolla, Andre",15,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0.7142857142857143,43.791347541347534,0.06376286381254727,0.00011128269770898828,4.1974508851508565e-17
6352,n4787,138.0,62,"Steel, Tittus",17,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0.37142857142857144,43397.10822001621,0.0896087894034295,9.500961678209886e-05,2.8506791805460736e-12
6353,n8468,63.0,23,"Lourwood, Heath",10,Drama,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0,22535.43586493973,0.11923027003395063,6.593617098573066e-05,2.9075277489168655e-07
6354,n769,124.0,56,"Estevez, Joe",72,Horror,1,10,2,0,0,12,6,6,0,0,0,4,1,0,0,1,0,11,0,0,0.1032258064516129,21573.97641344717,0.11655503542594609,8.317507140860631e-05,3.001808568459422e-07
6355,n4866,24.0,12,"Mead, Courtland",17,Sci-Fi,1,0,0,0,0,0,3,1,0,3,2,1,0,0,0,1,0,2,0,0,0.5499999999999999,11264.208734163032,0.10882088882238515,3.7946567665822896e-05,6.882965745403802e-09
6356,n3756,135.0,62,"Flanagan, Tommy (I)",20,Drama,3,1,1,1,1,0,2,1,0,0,0,1,0,0,1,1,1,4,0,0,0.07575757575757576,61351.54615612033,0.11726528802354175,0.00011583471719629246,1.0851889532600583e-07
6357,n10449,6.0,3,"Carter, Nick (II)",26,Music,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0.35776942355889724,16.117014365327716,0.08707799302537904,2.036303596645921e-05,6.580148990929927e-11
6358,n964,8.0,4,"Pornero, Renee",84,Adult,0,0,0,0,0,0,0,1,0,0,0,1,0,53,0,0,0,0,0,0,0.3796425486678626,225.85844399136337,0.0889412052465833,2.005131807564646e-05,3.1450082842761633e-13
6359,n3093,50.0,15,"Sharp, Matthew (I)",10,Comedy,2,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0.7,5110.696228139771,0.09412005780720864,5.6096892409736914e-05,4.8973072618853045e-12
6360,n13530,61.0,19,"Clavier, Christian",15,Comedy,0,0,0,0,4,0,0,4,0,1,2,0,0,0,0,0,1,0,0,0,0.18688524590163932,5249.746882328789,0.08261270855520057,6.757754832579734e-05,1.748797953783352e-14
6361,n12513,276.0,75,"Sheen, Michael",16,Drama,1,0,0,0,2,1,1,1,0,1,0,2,0,0,1,0,1,5,0,0,0.1619047619047619,35924.57588265166,0.10236049614403425,7.340951168008611e-05,7.577077243067315e-07
6362,n7374,63.0,9,"Kimura, Takuya",16,Drama,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,3,0,0,0.14545454545454545,1939.6234269703405,0.10974390573618456,5.1668571579263975e-05,3.9550996177786866e-05
6363,n305,73.0,35,"Milo, Jean-Roger",10,Drama,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1.0,83365.70296768658,0.10518322998210186,0.00010007431678868317,1.1897815568309846e-10
6364,n5180,7.0,3,Cindy (VII),16,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.5505376344086022,1822.621838625727,0.0854131187973457,2.1288497966071007e-05,1.1825705740658455e-13
6365,n14777,16.0,8,"Chinyamurindi, Michael",10,Fantasy,1,0,0,0,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0.0,2939.2496328696,0.09387100937957146,2.525569498394599e-05,5.998374183176307e-13
6366,n8813,12.0,6,"Sturik, Ola",10,Drama,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.393939393939394,1568.307237334176,0.11183586641720276,1.914025165614557e-05,9.672374092924492e-08
6367,n3732,20.0,10,"Lee, Mark (X)",10,Comedy,0,0,2,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,,6128.491739969572,0.1081533256497007,2.6895986812923167e-05,5.48560477119772e-09
6368,n2871,140.0,59,"Knight, Alex (II)",13,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.6724137931034483,13344.141754531156,0.11491059436968372,0.00010036078824194794,4.1676051425551447e-07
6369,n3102,51.0,24,"Lester, Adrian",11,Drama,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0.3333333333333333,2583.7489081001527,0.09382761178785305,5.5535139534120284e-05,3.866299993318355e-13
6370,n11888,31.0,15,"Helgenberger, Marg",27,Drama,0,0,1,2,3,0,1,3,0,1,0,3,0,0,0,0,0,9,0,3,0.17434210526315788,5310.30009164139,0.09400498731627449,3.839375458706684e-05,2.5699802492027904e-13
6371,n16862,17.0,5,Jewels,11,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.6666666666666666,1263.9640275459183,0.08815952965421099,3.2662140509116644e-05,1.4226868013136214e-12
6372,n9390,8.0,4,"Alagna, Roberto",10,Music,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3333333333333333,2284.0523762301277,0.10064873280858057,1.824583264526128e-05,2.1988296045230817e-09
6373,n9047,8.0,4,"Holness, Karen",12,Thriller,1,1,0,0,0,0,1,0,0,2,0,4,0,0,1,0,0,2,0,0,0.11029411764705882,214.90220481414522,0.11177856904987576,1.4992577759349389e-05,1.4156050138722224e-06
6374,n17509,11.0,5,"Cheung, Tat-Ming",58,Comedy,0,3,3,0,0,7,1,17,0,0,1,3,0,0,11,0,0,3,0,0,0.28424908424908424,1739.441271340801,0.09173617571466865,3.4145721101783346e-05,4.430925415905544e-11
6375,n8004,65.0,30,"Hillingsø, Ellen",24,Drama,3,0,1,0,4,1,0,2,0,1,0,2,0,0,1,0,0,6,0,1,0.3554421768707483,64062.18693799298,0.09575431069953204,4.705070631621825e-05,3.3716878696059445e-10
6376,n7465,10.0,5,"Ian, Jon",16,Action,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9803921568627452,660.3618899783153,0.0928557368502253,2.709774603450621e-05,9.990150009933529e-11
6377,n13967,2.0,1,"Ferch, Heino",38,Drama,0,1,2,0,1,0,0,5,0,1,0,9,0,0,4,1,3,10,0,0,0.10040816326530612,0.0,0.07767517411717585,1.112921276251239e-05,3.0144693106858404e-15
6378,n9606,74.0,34,"Hassan, Kamal",18,Comedy,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,6,2,0,0.25757575757575757,19656.568687612205,0.10969493570647461,5.406044396860231e-05,9.221012099722667e-09
6379,n14071,50.0,22,"Block, Kirsten",19,Drama,1,0,3,0,0,0,0,2,0,1,0,2,0,0,0,0,0,8,0,0,0.14285714285714285,764.6628920454339,0.09682304581537386,1.8227851665071474e-05,3.8186762779499033e-07
6380,n15832,61.0,18,"Shima, Yoshinori",11,Action,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.9419354838709677,6958.738974597096,0.10813657400236669,6.608088589549293e-05,1.8630474781675352e-09
6381,n8498,22.0,11,"Luís, Rui (I)",16,Drama,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,9,0,0,0.5163398692810458,25201.5461115455,0.10838031842229452,4.299297637106919e-05,5.188014363559768e-09
6382,n3711,36.0,16,"Barrett, Teddi",10,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.5164835164835165,1277.1477181056018,0.10630302513536065,3.7197861802967256e-05,7.64057174345296e-09
6383,n10690,38.0,13,"Harris, Estelle",22,Comedy,1,0,0,0,0,0,0,5,3,1,2,2,0,0,2,0,0,4,0,0,0.40853658536585363,5073.806660686127,0.1140866336795456,3.463558385586986e-05,4.286293402118359e-07
6384,n14711,63.0,24,"Tregor, Michael",13,Crime,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0.3888888888888889,254.89551334455078,0.09814936653339407,2.0009975369130282e-05,1.3820525948483393e-06
6385,n15603,73.0,24,"Langham, Chris",10,Comedy,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,,6.055194805194805,0.06444537982675735,8.946852289990367e-05,4.477280944160914e-17
6386,n6956,8.0,4,"Crespi, Lorenzo",12,Drama,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0.2,393.3481250758938,0.10344521031014597,1.6559304625110352e-05,9.032954121339059e-09
6387,n4209,104.0,41,"Muñoz, Rocío",11,Action,0,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0.9523809523809524,4248.134556605219,0.12617014970687523,5.747170818440404e-05,2.0718416911492936e-05
6388,n2978,18.0,9,"Muñoz, Gloria (I)",16,Comedy,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,5,0,0,0.28923076923076924,65.94705041728733,0.1073953519852819,1.7729845371657987e-05,1.4634496451421434e-06
6389,n2613,477.0,186,Angel (X),11,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.7279411764705882,256249.41397097378,0.13586368483735123,0.0002664300880417203,0.0011510353971211913
6390,n5798,40.0,19,"Antony, Marcello",15,Comedy,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,2,0,0,0.3865847414234511,9914.846242440763,0.10651450889451683,5.939551912532196e-05,4.713229231401562e-09
6391,n6778,218.0,73,"Dillon, Hugh",10,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0,25585.600892194885,0.11499387279124007,0.00013642849142533845,1.7711896677646389e-06
6392,n3975,171.0,75,"Pazura, Cezary",21,Drama,1,1,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0,0,0.41133004926108374,141900.3993559085,0.12893455762312458,0.00010758533021494857,0.0010776753793782234
6393,n13237,77.0,32,"Bosco, Silvina",26,Romance,0,0,0,0,0,0,0,7,0,1,0,0,0,0,8,0,0,7,1,0,0.22845055526176627,21516.379615734168,0.08902967145633445,4.411418098172741e-05,1.7671071142174547e-09
6394,n15384,30.0,15,"Woodruff Jr., Tom",16,Sci-Fi,1,0,0,1,9,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2727272727272727,66.62624371637138,0.08355593853224184,2.6444299334354073e-05,8.481166381743039e-12
6395,n2067,24.0,12,"Keating, Fred (II)",19,Comedy,1,0,0,2,0,1,1,4,0,2,0,3,0,0,1,0,0,4,0,0,0.2337662337662338,30864.42944455596,0.11468483681689456,3.0934448872760405e-05,1.823651758419606e-07
6396,n12391,62.0,29,"Gunn, Peter (I)",14,Drama,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,8,0,2,0.13636363636363635,38969.984437883264,0.10386132781120017,8.890526054220461e-05,2.0159035943416067e-10
6397,n8593,26.0,13,"Lett, Dan",23,Drama,0,1,0,1,0,0,0,2,1,0,0,1,0,0,2,0,0,12,0,0,0.15230037017451084,1563.4780450383212,0.1027981789161842,3.2633139210811936e-05,1.3574482889076918e-09
6398,n14951,110.0,42,"Day, Matt (I)",12,Drama,2,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,0.3333333333333333,6219.812315484884,0.08482657063291878,6.143340780831215e-05,2.665956690243229e-09
6399,n16195,71.0,17,"Rabourdin, Olivier",12,Drama,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0.0,0.0,0.07309534977217905,5.0010348453824894e-05,7.338823127597757e-14
6400,n11894,31.0,13,"Reck, Stefan",26,Crime,0,0,13,0,0,1,0,5,0,0,0,1,0,0,3,0,0,1,0,0,0.1142857142857143,118.41977418530195,0.09025565713812932,2.7105420204652255e-05,4.850145371834016e-09
6401,n11164,7.0,2,"Van den Hoof, Adriaan",16,Comedy,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0.5029239766081871,0.0,0.07372364825194615,2.061000985573053e-05,2.7206477487252802e-15
6402,n4487,11.0,5,"Cancellieri, Monika",43,Adult,0,0,0,0,4,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0.38774774774774773,17017.74745125698,0.09426849291393018,1.8792084088659046e-05,7.853429109026437e-10
6403,n14634,62.0,29,"Nelson, Jerry (I)",13,Family,0,0,0,0,0,0,0,2,0,5,1,1,0,0,0,1,0,0,0,2,0.75,12725.16641248986,0.10069576655474402,8.339174698155565e-05,8.259984645565634e-11
6404,n3708,89.0,42,"Winling, Jean-Marie",34,Drama,6,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,1,7,0,0,0.1042016806722689,33321.34996670102,0.11391091532060695,4.6113430732924673e-05,6.685979070768654e-08
6405,n14640,45.0,21,"Di Benedetto, Ida",14,Drama,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0.0,9433.335257185012,0.09759889059127459,6.940136643436572e-05,3.185846613130576e-11
6406,n11285,10.0,4,"Janson, Horst",12,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0.10714285714285714,521.9266091514899,0.08368894983649633,5.7641107776088224e-05,1.2688981822492054e-11
6407,n9352,46.0,14,"Myrin, Arden",14,Comedy,1,0,0,0,1,0,0,4,0,1,0,0,0,1,3,0,0,2,0,0,0.13333333333333333,19.425274277129823,0.10979084761754992,3.0811342992755976e-05,3.528999366482209e-07
6408,n7668,35.0,16,"Magder, Daniel",13,Thriller,1,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,3,0,0,0.13333333333333333,17428.304648747722,0.05649000728214257,5.0992180656788305e-05,1.5390653245553143e-17
6409,n4948,14.0,7,"Culshaw, Jon",17,Comedy,1,0,0,0,6,0,1,4,0,1,0,0,0,0,0,0,1,0,0,2,0.3506721215663355,3448.2212988736032,0.1113052572507206,2.070243956787336e-05,1.2445151977526908e-08
6410,n7716,10.0,5,"Kaufmann, Deborah",17,Drama,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,1,4,0,0,0.22826086956521738,166.32737207642424,0.09989526278738346,2.1841288607646377e-05,1.3314787480779446e-09
6411,n16691,25.0,12,"Breckwoldt, Marion",17,Crime,0,0,6,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0.14285714285714285,70.03821674046898,0.08563984554014337,2.5669545949798635e-05,2.097532387118839e-11
6412,n8738,63.0,22,"Geczy, Matthew",20,Adventure,1,0,0,0,0,0,0,1,2,1,1,0,0,0,1,5,2,2,0,0,0.4,1954.412671533885,0.1022124360220658,8.550426683995767e-05,1.9428869217607745e-06
6413,n12903,92.0,39,"Allas, Peter",10,Comedy,0,1,1,0,0,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0.0,38486.22701199143,0.10776668457221183,0.00011564949487806321,8.143856290396697e-09
6414,n1391,69.0,32,"Sudduth, Kohl",10,Drama,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0.3333333333333333,7359.246122278885,0.10982746252878771,2.387751407379461e-05,2.6843049208300003e-08
6415,n14258,7.0,3,"Whitehead, Robert (I)",12,Thriller,0,0,1,0,1,0,0,2,0,0,0,4,0,0,0,1,0,2,0,0,0.3,17.21336097598121,0.09209922274461382,1.6514669688025152e-05,1.9304955462087868e-11
6416,n241,25.0,11,"Claudio, Ernesto",10,Romance,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,3,0,0,0.34942528735632183,13895.175593458198,0.09487364856417588,5.193215955857136e-05,1.007503712293062e-11
6417,n13919,13.0,6,"Gallagher, Sean (I)",14,Drama,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,5,0,0,0.0,750.8167994025818,0.08600359703367907,2.5552415029762167e-05,2.766015197042286e-14
6418,n12987,28.0,12,"Palmer-Stoll, Julia",14,Crime,0,0,4,0,0,0,0,1,0,2,0,3,0,0,1,0,0,2,0,0,,233.88591388646296,0.10134829111939518,1.3110559484028474e-05,6.941741308790178e-07
6419,n3737,184.0,68,"Fernán Gómez, Fernando",20,Drama,0,0,0,1,0,0,0,4,0,0,1,2,0,0,1,0,0,10,0,0,0.4117647058823529,55289.937014665324,0.11739779652124784,0.00012156874610869098,1.2270772172647994e-06
6420,n13067,35.0,11,"Ramon, Eva",15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5930735930735931,13270.827212384746,0.07688173937557263,8.737934528049707e-05,1.1771064024610708e-11
6421,n14063,23.0,11,"Wynne, Jon Ted",17,Drama,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0.39215686274509803,16.462898105419086,0.09441331111928511,1.2429783226717719e-05,3.976329966734783e-07
6422,n11200,12.0,4,"Barry, Raymond J.",18,Drama,0,0,1,1,0,0,0,2,0,0,1,2,0,0,0,0,1,10,0,0,0.4,0.0,0.07961501619303928,2.1065382394192993e-05,3.986074254326135e-14
6423,n14383,41.0,13,"Stevens, Michael (XII)",16,Drama,0,0,0,1,0,1,3,1,0,1,0,3,0,0,1,0,0,3,1,1,0.3,901.0235288780327,0.09300962389026847,3.715886301381224e-05,2.0299515933216316e-06
6424,n8303,22.0,11,"Anderson, Jeff (I)",11,Drama,2,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0.8205128205128206,12218.950469454301,0.10938283365085731,3.322138967718506e-05,2.9492613158465714e-09
6425,n10360,10.0,4,"Knight, Skylar",18,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.6413043478260869,40.90811892335865,0.09011074111360644,2.016973648910186e-05,5.486062461941813e-10
6426,n7961,14.0,7,"Zak, Cezary",14,Drama,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,0,0,0.5434782608695652,2837.574589492357,0.09668252746096195,2.371370872977571e-05,1.3800825859832966e-09
6427,n16488,22.0,10,"Burke, Billy (I)",17,Thriller,1,0,2,0,0,0,1,3,0,0,0,4,0,0,2,0,0,4,0,0,0.16666666666666666,10114.860229490096,0.09003822523484532,2.229662205073168e-05,3.690052038824005e-11
6428,n11331,619.0,157,"Jang, Dong-Kun",19,Drama,0,2,0,1,0,1,0,0,0,0,0,1,0,0,4,0,1,9,0,0,0.0,436.7114230606015,0.096142511691445,3.765668172288867e-05,0.19443126966506977
6429,n6951,39.0,19,"D, Mike",14,Music,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4378048780487805,79417.10183954879,0.11654880907069452,5.0380588026800574e-05,2.899449229773374e-06
6430,n17527,54.0,11,"Kay, Vernon",11,Music,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.9166666666666666,2.3,0.07373361440031768,4.682286946143276e-05,1.470087215009335e-14
6431,n646,330.0,109,"Black, Jack (I)",46,Music,5,0,1,0,4,0,4,7,0,2,0,4,0,1,2,0,0,4,0,8,0.22173786689915723,135155.96656962475,0.1302206902726174,0.00016356451624369278,3.7740079817266235e-05
6432,n7417,11.0,5,"Jones, Nicholas (I)",12,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,0,0,0.2222222222222222,12242.19895114623,0.09095551757201818,2.7175730372061265e-05,4.782928823990386e-13
6433,n7507,45.0,17,"Glover, Susan",25,Thriller,0,1,1,1,0,1,0,3,1,1,1,5,0,1,2,0,0,4,0,0,0.3911719939117199,3127.186451047132,0.11409110816234484,3.100340005569006e-05,1.8606855252491893e-07
6434,n1874,431.0,109,"Sparks, Hal",16,Comedy,1,2,0,0,3,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0.2702702702702703,189219.26425169728,0.11456589803674458,9.654474406563119e-05,7.604729355486563e-06
6435,n7244,10.0,5,Shiva (II),13,Musical,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,2,0,0.6451612903225806,195.4116833738524,0.11358622440014837,1.5456836942563945e-05,2.873650442770009e-07
6436,n11853,24.0,12,"Martínez, Justo (I)",10,Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,0.5047619047619047,830.1042905397359,0.09342082726727756,3.1851769750778834e-05,1.1775542704705165e-12
6437,n9912,18.0,8,"Corbett, John (I)",25,Drama,1,1,1,0,1,0,2,3,0,0,2,1,0,0,4,0,0,6,0,1,0.09090909090909091,55.61373547792853,0.09664398314516531,1.933971865970007e-05,1.196023779125033e-09
6438,n1,112.0,40,"Dell, Jean",26,Comedy,1,0,2,0,0,0,0,4,0,2,2,0,0,0,2,0,0,2,0,0,0.07881773399014778,891.54985551849,0.08002017238217494,0.00011733569819949024,1.1309891495009479e-12
6439,n5586,2.0,1,"Haggis, Kathryn",13,Drama,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,1,0.12820512820512822,0.0,0.0875027573345098,1.3701075530972118e-05,3.7662349678780735e-11
6440,n269,8.0,4,"Denzongpa, Danny",22,Drama,1,4,1,0,0,0,0,0,0,0,0,3,0,0,3,0,1,4,1,0,0.5516840882694541,276.5174647825544,0.08731059942873436,2.050855343044621e-05,2.0709295730263857e-13
6441,n5207,60.0,28,"Pantoja, Erto",10,Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.9485294117647058,718.0648833111692,0.0823795386859109,4.546355893608552e-05,2.663351144992676e-12
6442,n14958,41.0,19,"Bee, Kenny",13,Comedy,0,1,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,2,0,0,0.6282051282051282,8940.048580602994,0.08962673499673926,2.7708097922604124e-05,1.7247353642107765e-09
6443,n10336,13.0,6,"Münchow, Torsten Lennie",10,Drama,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1.0,21622.580322967046,0.0972768718023029,2.943064264602573e-05,6.73864851405902e-12
6444,n9449,78.0,36,"Talancón, Ana Claudia",13,Drama,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0.0,38429.18674739806,0.12301425087746501,6.725484365447202e-05,7.114921836212127e-07
6445,n16382,7.0,3,"Frot, Catherine",26,Comedy,3,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,3,0,0,0.1231527093596059,74.2201510657628,0.09481541035614176,1.7533769789399446e-05,2.08055752216616e-09
6446,n2941,171.0,72,"McGregor, Jane",14,Comedy,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0.6120789779326364,43331.46728836462,0.11705844874417357,9.913557149945063e-05,5.034905992357151e-06
6447,n14772,67.0,22,"Citti, Marc",21,Comedy,4,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,2,0,1,0.12380952380952381,17088.883648447125,0.09907981902918353,7.17736955566057e-05,9.449673578647086e-10
6448,n10299,54.0,23,"Fine, David (II)",20,Drama,1,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,0,8,0,0,0.0,190568.63475887533,0.12575109151428696,5.8228966996440975e-05,2.0289524445094016e-06
6449,n622,185.0,82,"Ashcroft, John (II)",12,Drama,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.9120879120879122,367005.0634382176,0.12206789475892744,0.0001533441971813112,6.117244704465848e-08
6450,n13611,14.0,7,"Tamayo, Beth",20,Action,0,11,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,0.65,1249.8282983781523,0.10778465300678054,2.3738608716208677e-05,2.6889290665850092e-06
6451,n5777,87.0,36,"Sommer, Josef",14,Drama,0,2,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0,5,0,0,0.047619047619047616,12380.545827051623,0.11348578339260984,7.61946053805624e-05,1.1447352878575397e-07
6452,n14954,56.0,23,"Knight, Lily",13,Drama,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,8,0,0,0.2,27.53644556805048,0.07782965232164596,3.6725281558747113e-05,3.283998405478649e-11
6453,n3659,306.0,99,"Fernández, Maribel",10,Romance,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,1,0,0,0.37878787878787884,3975.060414288162,0.10448368751870697,6.102672434624884e-05,6.867699288198707e-06
6454,n10952,23.0,9,"Bell, Barry (I)",17,Drama,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,8,0,0,0.39826839826839827,3055.5887999193333,0.10760258433616098,2.9402183738079128e-05,3.738141199831996e-07
6455,n17780,54.0,19,"Seigner, Mathilde",30,Drama,3,0,1,0,0,1,0,4,0,0,0,1,0,0,3,0,0,9,0,0,0.14979757085020243,4405.443891933509,0.08311468149848332,6.488774216074325e-05,8.910628569057249e-14
6456,n11410,4.0,2,"Ishikawa, Hideo",15,Animation,2,3,1,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0.4939516129032258,204.19021502121618,0.09060940979810932,1.7776487620890962e-05,8.542992384768295e-12
6457,n8507,23.0,11,"Hartner, Rona",12,Comedy,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,33699.81897608548,0.11709850121432501,3.095645768009073e-05,1.9319791095497356e-08
6458,n6127,4.0,2,"Sanchez, Lucia",27,Drama,10,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,7,0,0,0.2,55.01657789046613,0.09146360635120264,1.5567182398200695e-05,6.38729459154114e-11
6459,n13269,29.0,14,"Liebich, Oona-Devi",11,Thriller,1,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0.13333333333333333,6519.795291532788,0.10101220549681407,4.986486733696103e-05,2.482945363549531e-10
6460,n15109,54.0,18,"Edwards, Eric (II)",10,Adult,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.9242424242424242,2504.7979804844354,0.1033986362801609,4.732352842669478e-05,1.8197129056836188e-09
6461,n16485,33.0,14,"Powell, Charles (I)",38,Thriller,1,1,0,0,2,1,1,1,0,2,4,7,1,2,2,3,1,2,0,0,0.3467954345917471,1777.0047884813316,0.1167569737106161,3.294571670844657e-05,4.2918538901884764e-06
6462,n7227,34.0,11,"Hunt, Chad (I)",17,Adult,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.2363636363636364,1980.1424906490909,0.10371999049203708,4.496042062148199e-05,2.1711619398501285e-07
6463,n3188,163.0,58,"Gale, Abbey",17,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.6181818181818182,30421.42461781658,0.12321659265952715,9.570142956114331e-05,1.6561235986302518e-06
6464,n17289,19.0,9,"Marian, Michèle",12,Drama,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1.0,12.72361646012575,0.06830509137870308,2.652035660088309e-05,3.707748281883257e-17
6465,n5124,21.0,10,"Stojko, Elvis",12,Family,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.858974358974359,18256.9393151882,0.09268069922049234,4.196188680633143e-05,1.5191295315762902e-12
